x,y,z,signal_strength
1.9,-2.6,4.4,-94.185
1.9,-2.5,4.4,-94.204
1.9,-2.4,4.4,-95.193
1.9,-2.3,4.4,-98.208
1.9,-2.2,4.4,-91.497
1.9,-2.1,4.4,-94.02
1.9,-2,4.4,-79.45
1.9,-1.9,4.4,-85.394
1.9,-1.8,4.4,-92.118
1.9,-1.7,4.4,-91.271
1.9,-1.6,4.4,-101.27
1.9,-1.5,4.4,-91.21
1.9,-1.4,4.4,-100.03
1.9,-1.3,4.4,-101.24
1.9,-1.2,4.4,-99.864
1.9,-1.1,4.4,-87.091
1.9,-1,4.4,-96.51
1.9,-0.9,4.4,-90.8
1.9,-0.8,4.4,-81.408
1.9,-0.7,4.4,-89.073
1.9,-0.6,4.4,-93.662
1.9,-0.5,4.4,-92.64
1.9,-0.4,4.4,-98.556
1.9,-0.3,4.4,-95.872
1.9,-0.2,4.4,-91.992
1.9,-0.1,4.4,-87.399
1.9,0,4.4,-97.948
1.9,0.1,4.4,-95.13
1.9,0.2,4.4,-89.961
1.9,0.3,4.4,-93.883
1.9,0.4,4.4,-89.888
1.9,0.5,4.4,-99.654
1.9,0.6,4.4,-96.262
1.9,0.7,4.4,-96.261
1.9,0.8,4.4,-92.67
1.9,0.9,4.4,-80.669
1.9,1,4.4,-86.227
1.9,1.1,4.4,-91.486
1.9,1.2,4.4,-96.958
1.9,1.3,4.4,-99.221
1.9,1.4,4.4,-84.228
1.9,1.5,4.4,-99.984
1.9,1.6,4.4,-87.209
1.9,1.7,4.4,-97.714
1.9,1.8,4.4,-89.654
1.9,1.9,4.4,-91.81
1.9,2,4.4,-86.975
1.9,2.1,4.4,-102.22
1.9,2.2,4.4,-99.422
1.9,2.3,4.4,-100.57
1.9,2.4,4.4,-99.319
1.9,2.5,4.4,-99.14
1.9,2.6,4.4,-97.015
1.9,2.7,4.4,-97.48
1.9,2.8,4.4,-100.05
1.9,2.9,4.4,-101.07
1.9,3,4.4,-99.71
1.9,3.1,4.4,-88.148
1.9,3.2,4.4,-92.347
1.9,3.3,4.4,-102.08
1.9,3.4,4.4,-93.624
1.9,3.5,4.4,-92.538
1.9,3.6,4.4,-111.91
1.9,3.7,4.4,-92.988
1.9,3.8,4.4,-90.185
1.9,3.9,4.4,-105.13
1.9,4,4.4,-100.51
1.9,4.1,4.4,-104.27
1.9,4.2,4.4,-93.385
1.9,4.3,4.4,-101.21
1.9,4.4,4.4,-98.74
1.9,4.5,4.4,-98.239
1.9,4.6,4.4,-88.25
1.9,4.7,4.4,-86.624
1.9,4.8,4.4,-101.77
1.9,4.9,4.4,-96.057
1.9,5,4.4,-103.12
2,-5,4.4,-111.67
2,-4.9,4.4,-102.74
2,-4.8,4.4,-97.804
2,-4.7,4.4,-98.162
2,-4.6,4.4,-92.103
2,-4.5,4.4,-88.318
2,-4.4,4.4,-89.938
2,-4.3,4.4,-113.91
2,-4.2,4.4,-102.8
2,-4.1,4.4,-95.684
2,-4,4.4,-104.99
2,-3.9,4.4,-87.938
2,-3.8,4.4,-91.72
2,-3.7,4.4,-96.055
2,-3.6,4.4,-102.97
2,-3.5,4.4,-95.496
2,-3.4,4.4,-100.9
2,-3.3,4.4,-85.255
2,-3.2,4.4,-95.512
2,-3.1,4.4,-97.031
2,-3,4.4,-91.995
2,-2.9,4.4,-96.025
2,-2.8,4.4,-101.88
2,-2.7,4.4,-91.002
2,-2.6,4.4,-91.82
2,-2.5,4.4,-103.82
2,-2.4,4.4,-101.34
2,-2.3,4.4,-98.117
2,-2.2,4.4,-101.36
2,-2.1,4.4,-89.563
2,-2,4.4,-92.352
2,-1.9,4.4,-95.05
2,-1.8,4.4,-91.216
2,-1.7,4.4,-94.713
2,-1.6,4.4,-83.799
2,-1.5,4.4,-94.425
2,-1.4,4.4,-102.71
2,-1.3,4.4,-92.375
2,-1.2,4.4,-94.147
2,-1.1,4.4,-94.978
2,-1,4.4,-94.466
2,-0.9,4.4,-91.51
2,-0.8,4.4,-93.724
2,-0.7,4.4,-97.296
2,-0.6,4.4,-99.903
2,-0.5,4.4,-91.423
2,-0.4,4.4,-89.2
2,-0.3,4.4,-83.46
2,-0.2,4.4,-83.643
2,-0.1,4.4,-84.135
2,0,4.4,-96.443
2,0.1,4.4,-91.877
2,0.2,4.4,-90.289
2,0.3,4.4,-95.91
2,0.4,4.4,-103.2
2,0.5,4.4,-95.917
2,0.6,4.4,-93.152
2,0.7,4.4,-87.089
2,0.8,4.4,-89.869
2,0.9,4.4,-94.487
2,1,4.4,-88.514
2,1.1,4.4,-81.767
2,1.2,4.4,-98.648
2,1.3,4.4,-87.834
2,1.4,4.4,-94.832
2,1.5,4.4,-88.282
2,1.6,4.4,-84.178
2,1.7,4.4,-91.639
2,1.8,4.4,-93.334
2,1.9,4.4,-94.907
2,2,4.4,-97.708
2,2.1,4.4,-83.946
2,2.2,4.4,-88.173
2,2.3,4.4,-101.5
2,2.4,4.4,-96.057
2,2.5,4.4,-87.324
2,2.6,4.4,-105.19
2,2.7,4.4,-83.778
2,2.8,4.4,-94.175
2,2.9,4.4,-96.905
2,3,4.4,-103.72
2,3.1,4.4,-94.505
2,3.2,4.4,-83.032
2,3.3,4.4,-92.447
2,3.4,4.4,-96.245
2,3.5,4.4,-91.896
2,3.6,4.4,-97.728
2,3.7,4.4,-92.858
2,3.8,4.4,-96.592
2,3.9,4.4,-96.399
2,4,4.4,-98.877
2,4.1,4.4,-104.18
2,4.2,4.4,-97.517
2,4.3,4.4,-103.91
2,4.4,4.4,-104.28
2,4.5,4.4,-81.497
2,4.6,4.4,-97.27
2,4.7,4.4,-89.115
2,4.8,4.4,-95.507
2,4.9,4.4,-109.48
2,5,4.4,-108.51
2.1,-5,4.4,-120.34
2.1,-4.9,4.4,-99.456
2.1,-4.8,4.4,-93.487
2.1,-4.7,4.4,-104.08
2.1,-4.6,4.4,-97.543
2.1,-4.5,4.4,-101.81
2.1,-4.4,4.4,-88.982
2.1,-4.3,4.4,-99.527
2.1,-4.2,4.4,-98.968
2.1,-4.1,4.4,-105.63
2.1,-4,4.4,-98.331
2.1,-3.9,4.4,-100.2
2.1,-3.8,4.4,-93.486
2.1,-3.7,4.4,-94.99
2.1,-3.6,4.4,-95.743
2.1,-3.5,4.4,-96.133
2.1,-3.4,4.4,-92.568
2.1,-3.3,4.4,-101.07
2.1,-3.2,4.4,-102.94
2.1,-3.1,4.4,-96.669
2.1,-3,4.4,-98.621
2.1,-2.9,4.4,-102.32
2.1,-2.8,4.4,-95.145
2.1,-2.7,4.4,-88.283
2.1,-2.6,4.4,-91.263
2.1,-2.5,4.4,-99.849
2.1,-2.4,4.4,-101.82
2.1,-2.3,4.4,-85.716
2.1,-2.2,4.4,-96.87
2.1,-2.1,4.4,-87.747
2.1,-2,4.4,-86.409
2.1,-1.9,4.4,-84.771
2.1,-1.8,4.4,-105.39
2.1,-1.7,4.4,-105.7
2.1,-1.6,4.4,-104.21
2.1,-1.5,4.4,-91.856
2.1,-1.4,4.4,-92.239
2.1,-1.3,4.4,-87.58
2.1,-1.2,4.4,-96.654
2.1,-1.1,4.4,-91.892
2.1,-1,4.4,-83.208
2.1,-0.9,4.4,-101.08
2.1,-0.8,4.4,-87.882
2.1,-0.7,4.4,-87.879
2.1,-0.6,4.4,-87.116
2.1,-0.5,4.4,-84.98
2.1,-0.4,4.4,-92.456
2.1,-0.3,4.4,-90.131
2.1,-0.2,4.4,-94.955
2.1,-0.1,4.4,-92.428
2.1,0,4.4,-85.837
2.1,0.1,4.4,-97.324
2.1,0.2,4.4,-90.866
2.1,0.3,4.4,-86.975
2.1,0.4,4.4,-83.603
2.1,0.5,4.4,-89.045
2.1,0.6,4.4,-102.94
2.1,0.7,4.4,-91.97
2.1,0.8,4.4,-103.57
2.1,0.9,4.4,-96.26
2.1,1,4.4,-97.539
2.1,1.1,4.4,-105.64
2.1,1.2,4.4,-90.317
2.1,1.3,4.4,-99.104
2.1,1.4,4.4,-86.505
2.1,1.5,4.4,-90.908
2.1,1.6,4.4,-94.648
2.1,1.7,4.4,-88.931
2.1,1.8,4.4,-98.258
2.1,1.9,4.4,-87.846
2.1,2,4.4,-97.383
2.1,2.1,4.4,-98.108
2.1,2.2,4.4,-94.899
2.1,2.3,4.4,-90.489
2.1,2.4,4.4,-93.569
2.1,2.5,4.4,-85.958
2.1,2.6,4.4,-95.447
2.1,2.7,4.4,-104.08
2.1,2.8,4.4,-93.443
2.1,2.9,4.4,-103.91
2.1,3,4.4,-102.98
2.1,3.1,4.4,-100.74
2.1,3.2,4.4,-93.937
2.1,3.3,4.4,-108.84
2.1,3.4,4.4,-103.09
2.1,3.5,4.4,-93.582
2.1,3.6,4.4,-92.295
2.1,3.7,4.4,-99.103
2.1,3.8,4.4,-96.74
2.1,3.9,4.4,-92.558
2.1,4,4.4,-95.9
2.1,4.1,4.4,-97.77
2.1,4.2,4.4,-93.816
2.1,4.3,4.4,-105.67
2.1,4.4,4.4,-87.53
2.1,4.5,4.4,-102.33
2.1,4.6,4.4,-100.88
2.1,4.7,4.4,-98.847
2.1,4.8,4.4,-87.844
2.1,4.9,4.4,-104.14
2.1,5,4.4,-126.56
2.2,-5,4.4,-113.16
2.2,-4.9,4.4,-97.16
2.2,-4.8,4.4,-95.659
2.2,-4.7,4.4,-99.484
2.2,-4.6,4.4,-105.95
2.2,-4.5,4.4,-100.31
2.2,-4.4,4.4,-100.06
2.2,-4.3,4.4,-92.969
2.2,-4.2,4.4,-99.317
2.2,-4.1,4.4,-93.262
2.2,-4,4.4,-91.544
2.2,-3.9,4.4,-92.633
2.2,-3.8,4.4,-86.089
2.2,-3.7,4.4,-104.16
2.2,-3.6,4.4,-97.208
2.2,-3.5,4.4,-104.8
2.2,-3.4,4.4,-94.24
2.2,-3.3,4.4,-95.666
2.2,-3.2,4.4,-91.476
2.2,-3.1,4.4,-104.46
2.2,-3,4.4,-99.249
2.2,-2.9,4.4,-101.53
2.2,-2.8,4.4,-99.362
2.2,-2.7,4.4,-88.714
2.2,-2.6,4.4,-92.809
2.2,-2.5,4.4,-94.18
2.2,-2.4,4.4,-96.029
2.2,-2.3,4.4,-103.29
2.2,-2.2,4.4,-88.768
2.2,-2.1,4.4,-94.838
2.2,-2,4.4,-90.218
2.2,-1.9,4.4,-86.787
2.2,-1.8,4.4,-86.514
2.2,-1.7,4.4,-99.335
2.2,-1.6,4.4,-90.302
2.2,-1.5,4.4,-95.576
2.2,-1.4,4.4,-91.996
2.2,-1.3,4.4,-80.92
2.2,-1.2,4.4,-97.489
2.2,-1.1,4.4,-95.876
2.2,-1,4.4,-85.199
2.2,-0.9,4.4,-94.687
2.2,-0.8,4.4,-90.343
2.2,-0.7,4.4,-81.567
2.2,-0.6,4.4,-86.997
2.2,-0.5,4.4,-88.682
2.2,-0.4,4.4,-97.254
2.2,-0.3,4.4,-83.469
2.2,-0.2,4.4,-88.164
2.2,-0.1,4.4,-92.409
2.2,0,4.4,-79.367
2.2,0.1,4.4,-84.824
2.2,0.2,4.4,-99.524
2.2,0.3,4.4,-94.329
2.2,0.4,4.4,-87.218
2.2,0.5,4.4,-98.314
2.2,0.6,4.4,-86.546
2.2,0.7,4.4,-81.873
2.2,0.8,4.4,-90.069
2.2,0.9,4.4,-94.331
2.2,1,4.4,-94.334
2.2,1.1,4.4,-94.762
2.2,1.2,4.4,-84.23
2.2,1.3,4.4,-91.186
2.2,1.4,4.4,-102.79
2.2,1.5,4.4,-95.672
2.2,1.6,4.4,-88.711
2.2,1.7,4.4,-98.491
2.2,1.8,4.4,-97.041
2.2,1.9,4.4,-98.016
2.2,2,4.4,-95.325
2.2,2.1,4.4,-94.891
2.2,2.2,4.4,-99.44
2.2,2.3,4.4,-98.637
2.2,2.4,4.4,-105.57
2.2,2.5,4.4,-98.928
2.2,2.6,4.4,-106.22
2.2,2.7,4.4,-96.906
2.2,2.8,4.4,-89.875
2.2,2.9,4.4,-85.457
2.2,3,4.4,-96.109
2.2,3.1,4.4,-98.529
2.2,3.2,4.4,-107.77
2.2,3.3,4.4,-104.14
2.2,3.4,4.4,-98.941
2.2,3.5,4.4,-91.205
2.2,3.6,4.4,-97.914
2.2,3.7,4.4,-90.23
2.2,3.8,4.4,-100
2.2,3.9,4.4,-93.666
2.2,4,4.4,-107.39
2.2,4.1,4.4,-94.237
2.2,4.2,4.4,-103.84
2.2,4.3,4.4,-105.56
2.2,4.4,4.4,-95.94
2.2,4.5,4.4,-96.464
2.2,4.6,4.4,-90.762
2.2,4.7,4.4,-107.06
2.2,4.8,4.4,-98.04
2.2,4.9,4.4,-112.62
2.2,5,4.4,-110.74
2.3,-5,4.4,-107.56
2.3,-4.9,4.4,-113.19
2.3,-4.8,4.4,-101.79
2.3,-4.7,4.4,-90.29
2.3,-4.6,4.4,-93.56
2.3,-4.5,4.4,-99.128
2.3,-4.4,4.4,-95.67
2.3,-4.3,4.4,-108.35
2.3,-4.2,4.4,-97.478
2.3,-4.1,4.4,-104.43
2.3,-4,4.4,-94.699
2.3,-3.9,4.4,-98.091
2.3,-3.8,4.4,-95.842
2.3,-3.7,4.4,-109.91
2.3,-3.6,4.4,-91.72
2.3,-3.5,4.4,-92.06
2.3,-3.4,4.4,-89.862
2.3,-3.3,4.4,-99.162
2.3,-3.2,4.4,-88.398
2.3,-3.1,4.4,-93.519
2.3,-3,4.4,-92.288
2.3,-2.9,4.4,-105.8
2.3,-2.8,4.4,-92.656
2.3,-2.7,4.4,-104.03
2.3,-2.6,4.4,-91.764
2.3,-2.5,4.4,-96.589
2.3,-2.4,4.4,-86.599
2.3,-2.3,4.4,-87.627
2.3,-2.2,4.4,-93.456
2.3,-2.1,4.4,-98.098
2.3,-2,4.4,-87.714
2.3,-1.9,4.4,-91.088
2.3,-1.8,4.4,-91.124
2.3,-1.7,4.4,-90.837
2.3,-1.6,4.4,-101.54
2.3,-1.5,4.4,-100.77
2.3,-1.4,4.4,-91.848
2.3,-1.3,4.4,-95.435
2.3,-1.2,4.4,-98.032
2.3,-1.1,4.4,-80.708
2.3,-1,4.4,-94.36
2.3,-0.9,4.4,-97.198
2.3,-0.8,4.4,-86.136
2.3,-0.7,4.4,-96.244
2.3,-0.6,4.4,-97.736
2.3,-0.5,4.4,-98.514
2.3,-0.4,4.4,-88.718
2.3,-0.3,4.4,-109.57
2.3,-0.2,4.4,-99.929
2.3,-0.1,4.4,-82.777
2.3,0,4.4,-102.86
2.3,0.1,4.4,-96.81
2.3,0.2,4.4,-97.181
2.3,0.3,4.4,-92.98
2.3,0.4,4.4,-93.744
2.3,0.5,4.4,-96.094
2.3,0.6,4.4,-107.27
2.3,0.7,4.4,-88.06
2.3,0.8,4.4,-90.135
2.3,0.9,4.4,-87.981
2.3,1,4.4,-87.118
2.3,1.1,4.4,-84.504
2.3,1.2,4.4,-86.994
2.3,1.3,4.4,-94.983
2.3,1.4,4.4,-91.711
2.3,1.5,4.4,-105.38
2.3,1.6,4.4,-90.179
2.3,1.7,4.4,-106.25
2.3,1.8,4.4,-92.536
2.3,1.9,4.4,-97.884
2.3,2,4.4,-84.692
2.3,2.1,4.4,-87.074
2.3,2.2,4.4,-94.045
2.3,2.3,4.4,-92.682
2.3,2.4,4.4,-106.71
2.3,2.5,4.4,-92.667
2.3,2.6,4.4,-106.22
2.3,2.7,4.4,-96.806
2.3,2.8,4.4,-94.193
2.3,2.9,4.4,-96.521
2.3,3,4.4,-103.95
2.3,3.1,4.4,-92.557
2.3,3.2,4.4,-83.92
2.3,3.3,4.4,-101.25
2.3,3.4,4.4,-86.482
2.3,3.5,4.4,-98.137
2.3,3.6,4.4,-100.55
2.3,3.7,4.4,-99.188
2.3,3.8,4.4,-108.79
2.3,3.9,4.4,-94.916
2.3,4,4.4,-96.913
2.3,4.1,4.4,-97.985
2.3,4.2,4.4,-103.42
2.3,4.3,4.4,-90.899
2.3,4.4,4.4,-104.82
2.3,4.5,4.4,-85.325
2.3,4.6,4.4,-96.726
2.3,4.7,4.4,-98.788
2.3,4.8,4.4,-98.98
2.3,4.9,4.4,-105.42
2.3,5,4.4,-110.89
2.4,-5,4.4,-126.4
2.4,-4.9,4.4,-97.705
2.4,-4.8,4.4,-93.937
2.4,-4.7,4.4,-99.325
2.4,-4.6,4.4,-100.9
2.4,-4.5,4.4,-90.474
2.4,-4.4,4.4,-86.423
2.4,-4.3,4.4,-108.99
2.4,-4.2,4.4,-98.343
2.4,-4.1,4.4,-94.531
2.4,-4,4.4,-106.4
2.4,-3.9,4.4,-90.048
2.4,-3.8,4.4,-100.53
2.4,-3.7,4.4,-114.67
2.4,-3.6,4.4,-102.07
2.4,-3.5,4.4,-102.08
2.4,-3.4,4.4,-99.776
2.4,-3.3,4.4,-92.698
2.4,-3.2,4.4,-97.927
2.4,-3.1,4.4,-101.32
2.4,-3,4.4,-98.707
2.4,-2.9,4.4,-102.26
2.4,-2.8,4.4,-89.395
2.4,-2.7,4.4,-100.74
2.4,-2.6,4.4,-92.993
2.4,-2.5,4.4,-95.847
2.4,-2.4,4.4,-96.966
2.4,-2.3,4.4,-104.61
2.4,-2.2,4.4,-88.011
2.4,-2.1,4.4,-84.781
2.4,-2,4.4,-96.388
2.4,-1.9,4.4,-90.141
2.4,-1.8,4.4,-87.795
2.4,-1.7,4.4,-103.83
2.4,-1.6,4.4,-82.445
2.4,-1.5,4.4,-84.743
2.4,-1.4,4.4,-102.86
2.4,-1.3,4.4,-92.902
2.4,-1.2,4.4,-91.037
2.4,-1.1,4.4,-95.376
2.4,-1,4.4,-91.397
2.4,-0.9,4.4,-95.298
2.4,-0.8,4.4,-93.737
2.4,-0.7,4.4,-92.829
2.4,-0.6,4.4,-98.814
2.4,-0.5,4.4,-91.891
2.4,-0.4,4.4,-86.885
2.4,-0.3,4.4,-90.068
2.4,-0.2,4.4,-94.883
2.4,-0.1,4.4,-83.361
2.4,0,4.4,-83.099
2.4,0.1,4.4,-96.863
2.4,0.2,4.4,-96.581
2.4,0.3,4.4,-90.54
2.4,0.4,4.4,-98.389
2.4,0.5,4.4,-92.407
2.4,0.6,4.4,-99.209
2.4,0.7,4.4,-94.954
2.4,0.8,4.4,-90.908
2.4,0.9,4.4,-97.659
2.4,1,4.4,-93.11
2.4,1.1,4.4,-85.814
2.4,1.2,4.4,-95.501
2.4,1.3,4.4,-91.543
2.4,1.4,4.4,-88.32
2.4,1.5,4.4,-93.459
2.4,1.6,4.4,-92.776
2.4,1.7,4.4,-88.477
2.4,1.8,4.4,-93.565
2.4,1.9,4.4,-91.709
2.4,2,4.4,-89.981
2.4,2.1,4.4,-103.16
2.4,2.2,4.4,-94.143
2.4,2.3,4.4,-89.736
2.4,2.4,4.4,-90.842
2.4,2.5,4.4,-94.965
2.4,2.6,4.4,-99.401
2.4,2.7,4.4,-97.391
2.4,2.8,4.4,-88.989
2.4,2.9,4.4,-104.31
2.4,3,4.4,-85.025
2.4,3.1,4.4,-107.48
2.4,3.2,4.4,-97.732
2.4,3.3,4.4,-107.35
2.4,3.4,4.4,-94.138
2.4,3.5,4.4,-104.04
2.4,3.6,4.4,-96.275
2.4,3.7,4.4,-95.325
2.4,3.8,4.4,-107.05
2.4,3.9,4.4,-96.835
2.4,4,4.4,-97.133
2.4,4.1,4.4,-93.725
2.4,4.2,4.4,-101.88
2.4,4.3,4.4,-94.954
2.4,4.4,4.4,-92.823
2.4,4.5,4.4,-105.16
2.4,4.6,4.4,-106.22
2.4,4.7,4.4,-106.06
2.4,4.8,4.4,-116.01
2.4,4.9,4.4,-98.247
2.4,5,4.4,-116.27
2.5,-5,4.4,-109.22
2.5,-4.9,4.4,-88.03
2.5,-4.8,4.4,-114.18
2.5,-4.7,4.4,-101.49
2.5,-4.6,4.4,-100.66
2.5,-4.5,4.4,-98.067
2.5,-4.4,4.4,-89.39
2.5,-4.3,4.4,-100.87
2.5,-4.2,4.4,-79.448
2.5,-4.1,4.4,-105.45
2.5,-4,4.4,-100.51
2.5,-3.9,4.4,-115.03
2.5,-3.8,4.4,-98.797
2.5,-3.7,4.4,-104.53
2.5,-3.6,4.4,-93.727
2.5,-3.5,4.4,-97.542
2.5,-3.4,4.4,-101.57
2.5,-3.3,4.4,-101.67
2.5,-3.2,4.4,-94.834
2.5,-3.1,4.4,-101.77
2.5,-3,4.4,-97.499
2.5,-2.9,4.4,-94.006
2.5,-2.8,4.4,-107.69
2.5,-2.7,4.4,-96.487
2.5,-2.6,4.4,-89.015
2.5,-2.5,4.4,-94.068
2.5,-2.4,4.4,-91.904
2.5,-2.3,4.4,-91.009
2.5,-2.2,4.4,-92.544
2.5,-2.1,4.4,-95.112
2.5,-2,4.4,-82.766
2.5,-1.9,4.4,-86.275
2.5,-1.8,4.4,-92.384
2.5,-1.7,4.4,-104.64
2.5,-1.6,4.4,-90.242
2.5,-1.5,4.4,-90.652
2.5,-1.4,4.4,-94.293
2.5,-1.3,4.4,-95.97
2.5,-1.2,4.4,-91.616
2.5,-1.1,4.4,-89.286
2.5,-1,4.4,-90.54
2.5,-0.9,4.4,-94.457
2.5,-0.8,4.4,-94.193
2.5,-0.7,4.4,-103.08
2.5,-0.6,4.4,-97.534
2.5,-0.5,4.4,-96.03
2.5,-0.4,4.4,-104.59
2.5,-0.3,4.4,-81.933
2.5,-0.2,4.4,-95.727
2.5,-0.1,4.4,-84.3
2.5,0,4.4,-90.135
2.5,0.1,4.4,-105.32
2.5,0.2,4.4,-88.831
2.5,0.3,4.4,-99.278
2.5,0.4,4.4,-90.047
2.5,0.5,4.4,-92.148
2.5,0.6,4.4,-86.344
2.5,0.7,4.4,-97.274
2.5,0.8,4.4,-94.131
2.5,0.9,4.4,-86.159
2.5,1,4.4,-99.211
2.5,1.1,4.4,-90.268
2.5,1.2,4.4,-95.087
2.5,1.3,4.4,-90.449
2.5,1.4,4.4,-94.01
2.5,1.5,4.4,-97.087
2.5,1.6,4.4,-108.81
2.5,1.7,4.4,-86.41
2.5,1.8,4.4,-94.824
2.5,1.9,4.4,-94.969
2.5,2,4.4,-83.67
2.5,2.1,4.4,-94.91
2.5,2.2,4.4,-94.233
2.5,2.3,4.4,-93.986
2.5,2.4,4.4,-91.408
2.5,2.5,4.4,-97.196
2.5,2.6,4.4,-88.241
2.5,2.7,4.4,-101.49
2.5,2.8,4.4,-95.376
2.5,2.9,4.4,-98.9
2.5,3,4.4,-95.369
2.5,3.1,4.4,-93.249
2.5,3.2,4.4,-91.516
2.5,3.3,4.4,-98.524
2.5,3.4,4.4,-106.8
2.5,3.5,4.4,-98.396
2.5,3.6,4.4,-93.254
2.5,3.7,4.4,-98.587
2.5,3.8,4.4,-101.47
2.5,3.9,4.4,-93.631
2.5,4,4.4,-93.911
2.5,4.1,4.4,-93.451
2.5,4.2,4.4,-109.24
2.5,4.3,4.4,-105.09
2.5,4.4,4.4,-97.294
2.5,4.5,4.4,-102.16
2.5,4.6,4.4,-110.46
2.5,4.7,4.4,-106.64
2.5,4.8,4.4,-93.937
2.5,4.9,4.4,-95.228
2.5,5,4.4,-106.75
2.6,-5,4.4,-112.41
2.6,-4.9,4.4,-103.41
2.6,-4.8,4.4,-97.985
2.6,-4.7,4.4,-99.828
2.6,-4.6,4.4,-101.91
2.6,-4.5,4.4,-91.852
2.6,-4.4,4.4,-104.96
2.6,-4.3,4.4,-107.34
2.6,-4.2,4.4,-96.185
2.6,-4.1,4.4,-101.74
2.6,-4,4.4,-94.03
2.6,-3.9,4.4,-103.01
2.6,-3.8,4.4,-98.252
2.6,-3.7,4.4,-107.45
2.6,-3.6,4.4,-107.96
2.6,-3.5,4.4,-102.81
2.6,-3.4,4.4,-89.892
2.6,-3.3,4.4,-110.56
2.6,-3.2,4.4,-100.55
2.6,-3.1,4.4,-103.64
2.6,-3,4.4,-98.242
2.6,-2.9,4.4,-96.201
2.6,-2.8,4.4,-95.535
2.6,-2.7,4.4,-105.24
2.6,-2.6,4.4,-92.362
2.6,-2.5,4.4,-96.365
2.6,-2.4,4.4,-87.969
2.6,-2.3,4.4,-85.206
2.6,-2.2,4.4,-103.05
2.6,-2.1,4.4,-97.962
2.6,-2,4.4,-95.542
2.6,-1.9,4.4,-94.561
2.6,-1.8,4.4,-94.291
2.6,-1.7,4.4,-91.854
2.6,-1.6,4.4,-98.723
2.6,-1.5,4.4,-86.926
2.6,-1.4,4.4,-101.15
2.6,-1.3,4.4,-98.796
2.6,-1.2,4.4,-84.387
2.6,-1.1,4.4,-95.89
2.6,-1,4.4,-93.317
2.6,-0.9,4.4,-92.888
2.6,-0.8,4.4,-85.242
2.6,-0.7,4.4,-92.263
2.6,-0.6,4.4,-85.81
2.6,-0.5,4.4,-87.979
2.6,-0.4,4.4,-99.544
2.6,-0.3,4.4,-95.422
2.6,-0.2,4.4,-89.473
2.6,-0.1,4.4,-95.611
2.6,0,4.4,-91.006
2.6,0.1,4.4,-99.63
2.6,0.2,4.4,-96.908
2.6,0.3,4.4,-97.718
2.6,0.4,4.4,-101.14
2.6,0.5,4.4,-89.208
2.6,0.6,4.4,-98.96
2.6,0.7,4.4,-96.631
2.6,0.8,4.4,-95.305
2.6,0.9,4.4,-92.578
2.6,1,4.4,-93.116
2.6,1.1,4.4,-70.969
2.6,1.2,4.4,-93.294
2.6,1.3,4.4,-95.018
2.6,1.4,4.4,-87.503
2.6,1.5,4.4,-91.983
2.6,1.6,4.4,-92.901
2.6,1.7,4.4,-96.924
2.6,1.8,4.4,-108.29
2.6,1.9,4.4,-90.219
2.6,2,4.4,-102.46
2.6,2.1,4.4,-98.232
2.6,2.2,4.4,-93.624
2.6,2.3,4.4,-89.523
2.6,2.4,4.4,-86.449
2.6,2.5,4.4,-93.869
2.6,2.6,4.4,-94.133
2.6,2.7,4.4,-97.705
2.6,2.8,4.4,-95.594
2.6,2.9,4.4,-94.973
2.6,3,4.4,-97.459
2.6,3.1,4.4,-95.175
2.6,3.2,4.4,-97.274
2.6,3.3,4.4,-98.647
2.6,3.4,4.4,-91.266
2.6,3.5,4.4,-99.739
2.6,3.6,4.4,-98.128
2.6,3.7,4.4,-97.135
2.6,3.8,4.4,-97.396
2.6,3.9,4.4,-93.811
2.6,4,4.4,-99.394
2.6,4.1,4.4,-110.57
2.6,4.2,4.4,-96.607
2.6,4.3,4.4,-90.456
2.6,4.4,4.4,-101.4
2.6,4.5,4.4,-110.49
2.6,4.6,4.4,-99.64
2.6,4.7,4.4,-96.248
2.6,4.8,4.4,-98.472
2.6,4.9,4.4,-97.967
2.6,5,4.4,-123.48
2.7,-5,4.4,-113.39
2.7,-4.9,4.4,-98.517
2.7,-4.8,4.4,-103.23
2.7,-4.7,4.4,-98.04
2.7,-4.6,4.4,-98.991
2.7,-4.5,4.4,-91.783
2.7,-4.4,4.4,-95.66
2.7,-4.3,4.4,-90.09
2.7,-4.2,4.4,-109.76
2.7,-4.1,4.4,-110.55
2.7,-4,4.4,-102.82
2.7,-3.9,4.4,-109.97
2.7,-3.8,4.4,-98.259
2.7,-3.7,4.4,-109.45
2.7,-3.6,4.4,-95.263
2.7,-3.5,4.4,-107.71
2.7,-3.4,4.4,-101.08
2.7,-3.3,4.4,-107.15
2.7,-3.2,4.4,-89.225
2.7,-3.1,4.4,-94.314
2.7,-3,4.4,-90.403
2.7,-2.9,4.4,-99.839
2.7,-2.8,4.4,-104.57
2.7,-2.7,4.4,-99.666
2.7,-2.6,4.4,-95.767
2.7,-2.5,4.4,-96.877
2.7,-2.4,4.4,-90.747
2.7,-2.3,4.4,-98.616
2.7,-2.2,4.4,-96.815
2.7,-2.1,4.4,-93.463
2.7,-2,4.4,-101.31
2.7,-1.9,4.4,-94.73
2.7,-1.8,4.4,-93.147
2.7,-1.7,4.4,-92.354
2.7,-1.6,4.4,-81.956
2.7,-1.5,4.4,-87.111
2.7,-1.4,4.4,-91.928
